Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
907241860653035520,,,0,1,1,0,1,1,1,1,1,0,0,0.001483,78,0.000142,1,1191,0,0
907362450751795200,,,0,1,1,0,1,1,1,1,1,0,0,0.001483,78,0.000142,1,1192,0,0
907954028230868994,,,0,1,1,0,1,1,1,1,1,0,0,0.001483,78,0.000142,1,1193,0,0
910099535208370177,,,0,3,3,0,3,3,1,1,1,0,0,0.00321,78,0.000142,1,1194,0,0
911160898190024704,,,0,1,1,0,1,1,1,1,1,0,0,0.001483,78,0.000142,1,1195,0,0
911904671358488576,,,0,2,2,0,2,2,1,1,1,0,0,0.003009,78,0.000142,1,1196,0,0
911966822924156928,,,0,2,2,0,2,2,1,1,1,0,0,0.001541,78,0.000142,1,1197,0,0
92127080,,,0,2,2,0,3,3,1,1,1,0,0,0.001517,78,0.000142,1,1198,0,0
930516618,,,0,1,1,0,1,1,1,1,1,0,0,0.001483,78,0.000142,1,1199,0,0
964792692,,,0,1,1,0,1,1,1,1,1,0,0,0.001483,78,0.000142,1,1200,0,0
965840365,,,0,1,1,0,1,1,1,1,1,0,0,0.001483,78,0.000142,1,1201,0,0
calberternst,,,4,0,4,4,0,4,0,0,0,0,0.00026,0,78,0.000394,1,143,0,0.017621
1275954768,,,0,1,1,0,1,1,1,1,1,0,0,0.000014,78,0.000142,1,1202,0,0
777580841744625665,,,0,1,1,0,1,1,1,1,1,0,0,0.000014,78,0.000142,1,1203,0,0
474824788,,,0,1,1,0,1,1,1,1,1,0,0,0,41,0.000142,42,1205,0,0
calzino_rosso,,,2,0,2,2,0,2,0,0,0,0,0,0,41,0.000382,42,1204,0,0.008811
581670734,,,0,1,1,0,1,1,1,1,1,0,0,0,41,0.000142,42,1206,0,0
66132864,,,0,1,1,0,1,1,1,1,1,0,0,0,42,0.000142,43,1208,0,0
caothefirst,,,1,0,1,1,0,1,0,0,0,0,0,0,42,0.000262,43,1207,0,0.004405
1216577796,,,0,2,2,0,2,2,1,1,1,0,0,0.000798,53,0.000142,1,1209,0,0
carenlay,,,23,0,23,23,0,23,0,0,0,0,0.000311,0,53,0.0021,1,503,0,0.101322
16254147,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1210,0,0
1669852086,,,0,2,2,0,2,2,1,1,1,0,0,0.001098,53,0.000142,1,1211,0,0
1685605387,,,0,2,2,0,2,2,1,1,1,0,0,0.001098,53,0.000142,1,1212,0,0
2180031792,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1213,0,0
2353962003,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1214,0,0
2414604539,,,0,2,2,0,2,2,1,1,1,0,0,0.001098,53,0.000142,1,1215,0,0
2609106580,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1216,0,0
2615643560,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1217,0,0
2937543735,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1218,0,0
2989997703,,,0,5,5,0,5,5,1,1,1,0,0,0.001125,53,0.000142,1,1219,0,0
3355180288,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1220,0,0
450174291,,,0,2,2,0,2,2,1,1,1,0,0,0.000031,53,0.000142,1,1221,0,0
4793289219,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1222,0,0
617140076,,,0,3,3,0,3,3,1,1,1,0,0,0.000017,53,0.000142,1,1224,0,0
633004566,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1225,0,0
847420035291242500,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1226,0,0
869500875408113665,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1227,0,0
898893546811518976,,,0,1,1,0,1,1,1,1,1,0,0,0.000017,53,0.000142,1,1228,0,0
824599702599593984,,,0,1,1,0,1,1,1,1,1,0,0,0,43,0.000142,44,1230,0,0
caroarns,,,1,0,1,1,0,1,0,0,0,0,0,0,43,0.000262,44,1229,0,0.004405
1666211774,,,0,1,1,0,1,1,1,1,1,0,0,0,44,0.000142,45,1232,0,0
catens,,,1,0,1,1,0,1,0,0,0,0,0,0,44,0.000262,45,1231,0,0.004405
2469005982,,,0,1,1,0,1,1,1,1,1,0,0,0,72,0.000142,1,1233,0,0
ceglarm,,,2,0,2,2,0,2,0,0,0,0,0.000001,0,72,0.000282,1,568,0,0.008811
1048591105,,,0,1,1,0,1,1,1,1,1,0,0,0.000007,53,0.000142,1,1234,0,0
cem_oezdemir,,,12,0,12,12,0,12,0,0,0,0,0.000132,0,53,0.000994,1,576,0,0.052863
1187884184,,,0,2,2,0,2,2,1,1,1,0,0,0.001088,53,0.000142,1,1235,0,0
17870195,,,0,2,2,0,2,2,1,1,1,0,0,0.000058,53,0.000142,1,1236,0,0
20383057,,,0,1,1,0,1,1,1,1,1,0,0,0.000007,53,0.000142,1,1237,0,0
2275067694,,,0,3,3,0,3,3,1,1,1,0,0,0.000008,53,0.000142,1,1238,0,0
