Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
43321709,,,0,1,1,0,1,1,1,1,1,0,0,0,0,0.00009,0,1,0,0
_bundestagswahl,,,3,0,3,3,0,3,0,0,0,0,0,0,0,0.000321,0,0,0,0.010753
556948074,,,0,1,1,0,1,1,1,1,1,0,0,0,0,0.00009,0,2,0,0
737894894040154115,,,0,1,1,0,1,1,1,1,1,0,0,0,0,0.00009,0,3,0,0
148665606,,,0,5,5,0,5,5,1,1,1,0,0,0.005596,207,0.00009,1,9,0,0
_gabrieladark_,,,1,0,1,1,0,1,0,0,0,0,0.000256,0,207,0.000106,1,8,0,0.003584
2308497461,,,0,6,6,0,10,10,1,1,1,0,0,0.002632,100,0.00009,1,16,0,0
_jasper___,,,5,0,5,5,0,5,0,0,0,0,0.003607,0,207,0.000218,1,15,0,0.017921
258081766,,,0,5,5,0,5,5,1,1,1,0,0,0.0087,207,0.00009,1,21,0,0
2600314285,,,0,1,1,0,1,1,1,1,1,0,0,0.000165,207,0.00009,1,22,0,0
2867798695,,,0,5,5,0,5,5,1,1,1,0,0,0.028422,207,0.00009,1,27,0,0
817842489814118401,,,0,5,5,0,6,6,1,1,1,0,0,0.038994,207,0.00009,1,31,0,0
302750390,,,0,3,3,0,3,3,1,1,1,0,0,0.003505,342,0.00009,1,35,0,0
_jennyger_,,,1,0,1,1,0,1,0,0,0,0,0.00016,0,342,0.000116,1,34,0,0.003584
827235197645180929,,,0,1,1,0,1,1,1,1,1,0,0,0,1,0.00009,2,37,0,0
_julian_neu,,,1,0,1,1,0,1,0,0,0,0,0,0,1,0.000167,2,36,0,0.003584
2964761297,,,0,3,3,0,3,3,1,1,1,0,0,0.033772,207,0.00009,1,41,0,0
_piroska,,,4,0,4,4,0,4,0,0,0,0,0.002926,0,207,0.000223,1,40,0,0.014337
3176482114,,,0,1,1,0,1,1,1,1,1,0,0,0.000134,207,0.00009,1,42,0,0
4728055179,,,0,13,13,0,16,16,1,1,1,0,0,0.029098,207,0.00009,1,52,0,0
4925431415,,,0,3,3,0,3,3,1,1,1,0,0,0.001003,342,0.00009,1,55,0,0
247964735,,,0,1,1,0,1,1,1,1,1,0,0,0,2,0.00009,3,57,0,0
_r_sa,,,1,0,1,1,0,1,0,0,0,0,0,0,2,0.000167,3,56,0,0.003584
62461294,,,0,1,1,0,1,1,1,1,1,0,0,0,3,0.00009,4,59,0,0
_rmrf,,,1,0,1,1,0,1,0,0,0,0,0,0,3,0.000167,4,58,0,0.003584
124169534,,,0,4,4,0,11,11,1,1,1,0,0,0.004059,342,0.00009,1,63,0,0
_solsken,,,5,0,5,5,0,5,0,0,0,0,0.0006,0,100,0.000285,1,62,0,0.017921
44119754,,,0,1,1,0,1,1,1,1,1,0,0,0.000027,100,0.00009,1,64,0,0
581163439,,,0,3,3,0,3,3,1,1,1,0,0,0.007768,100,0.00009,1,67,0,0
739003512890228736,,,0,1,1,0,1,1,1,1,1,0,0,0.000027,100,0.00009,1,68,0,0
796816093,,,0,9,9,0,9,9,1,1,1,0,0,0.00125,100,0.00009,1,76,0,0
116195737,,,0,2,2,0,2,2,1,1,1,0,0,0.000001,342,0.00009,1,79,0,0
_takakun,,,10,0,10,10,0,10,0,0,0,0,0.000023,0,342,0.000487,1,78,0,0.035842
126724920,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,342,0.00009,1,80,0,0
14623982,,,0,4,4,0,4,4,1,1,1,0,0,0.000054,342,0.00009,1,84,0,0
194632019,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,342,0.00009,1,85,0,0
2360790613,,,0,4,4,0,4,4,1,1,1,0,0,0.000074,342,0.00009,1,89,0,0
464802334,,,0,2,2,0,2,2,1,1,1,0,0,0.000021,342,0.00009,1,91,0,0
52016801,,,0,2,2,0,2,2,1,1,1,0,0,0.000259,342,0.00009,1,93,0,0
63420446,,,0,3,3,0,3,3,1,1,1,0,0,0.000021,342,0.00009,1,94,0,0
77241851,,,0,3,3,0,3,3,1,1,1,0,0,0.000074,342,0.00009,1,95,0,0
91159197,,,0,2,2,0,2,2,1,1,1,0,0,0.000001,342,0.00009,1,96,0,0
259638173,,,0,19,19,0,22,22,1,1,1,0,0,0.110834,207,0.00009,1,111,0,0
0930uhr,,,1,0,1,1,0,1,0,0,0,0,0.005067,0,207,0.000094,1,110,0,0.003584
710812679695417344,,,0,1,1,0,1,1,1,1,1,0,0,0,4,0.00009,5,113,0,0
100promensch,,,2,0,2,2,0,2,0,0,0,0,0,0,4,0.000244,5,112,0,0.007168
908691835492732930,,,0,1,1,0,1,1,1,1,1,0,0,0,4,0.00009,5,114,0,0
895743256159551488,,,0,3,3,0,3,3,1,1,1,0,0,0.004562,207,0.00009,1,117,0,0
145hanne,,,1,0,1,1,0,1,0,0,0,0,0.000209,0,207,0.000116,1,116,0,0.003584
2428778033,,,0,2,2,0,3,3,1,1,1,0,0,0.000023,12,0.00009,1,120,0,0
1968stku,,,3,0,3,4,0,4,0,0,0,0,0.000001,0,12,0.000295,1,119,0,0.010753
2983919681,,,0,1,1,0,1,1,1,1,1,0,0,0,12,0.00009,1,121,0,0
600328761,,,0,1,1,0,1,1,1,1,1,0,0,0,12,0.00009,1,122,0,0
2849855884,,,0,1,1,0,1,1,1,1,1,0,0,0,5,0.00009,6,124,0,0
3mausimhaus,,,1,0,1,1,0,1,0,0,0,0,0,0,5,0.000167,6,123,0,0.003584
1453575974,,,0,6,6,0,10,10,1,1,1,0,0,0.030023,342,0.00009,1,129,0,0
451_grad,,,4,0,4,4,0,4,0,0,0,0,0.001663,0,100,0.000267,1,128,0,0.014337
2561586612,,,0,1,1,0,1,1,1,1,1,0,0,0.000076,100,0.00009,1,130,0,0
3018934037,,,0,4,4,0,5,5,1,1,1,0,0,0.006211,100,0.00009,1,131,0,0
871293586633109504,,,0,1,1,0,1,1,1,1,1,0,0,0.000076,100,0.00009,1,132,0,0
98197154,,,0,1,1,0,1,1,1,1,1,0,0,0,6,0.00009,7,134,0,0
5y5t3m_3rr0r,,,1,0,1,1,0,1,0,0,0,0,0,0,6,0.000167,7,133,0,0.003584
2937018957,,,0,1,1,0,1,1,1,1,1,0,0,0,7,0.00009,8,136,0,0
84_littlestar,,,1,0,1,1,0,1,0,0,0,0,0,0,7,0.000167,8,135,0,0.003584
353520385,,,0,8,8,0,8,8,1,1,1,0,0,0,8,0.00009,9,145,0,0
"89stadt ""je höher das haus, desto #spd-näher die bewohner""",,,1,0,1,1,0,1,0,0,0,0,0,0,8,0.0001,9,144,0,0.003584
1203370304,,,0,2,2,0,2,2,1,1,1,0,0,0.000141,100,0.00009,1,147,0,0
a_gellinek,,,12,0,12,12,0,12,0,0,0,0,0.003073,0,100,0.000732,1,75,0,0.043011
127196685,,,0,1,1,0,1,1,1,1,1,0,0,0.00014,100,0.00009,1,148,0,0
1619798160,,,0,2,2,0,2,2,1,1,1,0,0,0.000206,100,0.00009,1,150,0,0
