Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
1271009885732339719,,,0,1,1,0,1,1,1,1,1,0,0,0,0,0.000048,0,1,0,0
_bk_says,,,1,0,1,1,0,1,0,0,0,0,0,0,0,0.000088,0,0,0,0.000348
256530790,,,0,2,2,0,2,2,1,1,1,0,0,0.000707,232,0.000048,1,4,0,0
_drbunsen_,,,1,0,1,1,0,1,0,0,0,0,0.000013,0,232,0.000068,1,3,0,0.000348
1212844360200359936,,,0,1,1,0,1,1,1,1,1,0,0,0,144,0.000048,1,6,0,0
_friedrichmerz,,,5,0,5,5,0,5,0,0,0,0,0.000005,0,144,0.000183,1,5,0,0.001739
1227528880359079936,,,0,1,1,0,1,1,1,1,1,0,0,0,144,0.000048,1,7,0,0
3119096980,,,0,3,3,0,3,3,1,1,1,0,0,0,144,0.000048,1,10,0,0
3854466209,,,0,2,2,0,2,2,1,1,1,0,0,0.000085,144,0.000048,1,12,0,0
752940202985922560,,,0,2,2,0,2,2,1,1,1,0,0,0.000165,144,0.000048,1,14,0,0
112526774,,,0,12,12,0,14,14,1,1,1,0,0,0.021248,232,0.000048,1,27,0,0
_klimanotstand_,,,23,0,23,28,0,28,0,0,0,0,0.002555,0,232,0.000423,1,26,0,0.007997
1142210837928652810,,,0,2,2,0,2,2,1,1,1,0,0,0.000047,232,0.000048,1,29,0,0
1147221536077754368,,,0,3,3,0,3,3,1,1,1,0,0,0.000769,232,0.000048,1,31,0,0
1216011788870934528,,,0,3,3,0,5,5,1,1,1,0,0,0.000768,232,0.000048,1,33,0,0
1241349540659281920,,,0,7,7,0,8,8,1,1,1,0,0,0.002273,232,0.000048,1,38,0,0
1277617463400828928,,,0,6,6,0,6,6,1,1,1,0,0,0.021461,232,0.000048,1,40,0,0
1326251856457293824,,,0,1,1,0,1,1,1,1,1,0,0,0.000047,232,0.000048,1,41,0,0
1336235503742570497,,,0,5,5,0,5,5,1,1,1,0,0,0.00178,232,0.000048,1,44,0,0
1359483265246244865,,,0,3,3,0,3,3,1,1,1,0,0,0.000747,232,0.000048,1,45,0,0
1365997566282858497,,,0,7,7,0,7,7,1,1,1,0,0,0.018588,232,0.000048,1,51,0,0
1408023530,,,0,6,6,0,6,6,1,1,1,0,0,0.019461,232,0.000048,1,55,0,0
1426216202351882243,,,0,2,2,0,2,2,1,1,1,0,0,0.000082,232,0.000048,1,56,0,0
269414124,,,0,1,1,0,1,1,1,1,1,0,0,0.000047,232,0.000048,1,57,0,0
292330204,,,0,8,8,0,9,9,1,1,1,0,0,0.02038,232,0.000048,1,60,0,0
412365284,,,0,1,1,0,1,1,1,1,1,0,0,0.000047,232,0.000048,1,61,0,0
50431996,,,0,3,3,0,3,3,1,1,1,0,0,0.000408,232,0.000048,1,62,0,0
521356575,,,0,9,9,0,11,11,1,1,1,0,0,0.003741,232,0.000048,1,63,0,0
64666298,,,0,6,6,0,8,8,1,1,1,0,0,0.001122,232,0.000048,1,66,0,0
706138485,,,0,22,22,0,29,29,1,1,1,0,0,0.022983,232,0.000048,1,76,0,0
77998228,,,0,1,1,0,1,1,1,1,1,0,0,0.000047,232,0.000048,1,77,0,0
918097898570731520,,,0,4,4,0,4,4,1,1,1,0,0,0.001251,232,0.000048,1,80,0,0
921347171923963904,,,0,1,1,0,2,2,1,1,1,0,0,0.000047,232,0.000048,1,81,0,0
922470541956612100,,,0,4,4,0,5,5,1,1,1,0,0,0.000179,232,0.000048,1,84,0,0
1012745100508717056,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,86,0,0
_lautes_denken,,,62,0,62,62,0,62,0,0,0,0,0.006082,0,232,0.001794,1,85,0,0.021558
1054668909452935170,,,0,9,9,0,9,9,1,1,1,0,0,0.021563,232,0.000048,1,88,0,0
1078912669,,,0,2,2,0,2,2,1,1,1,0,0,0.018597,232,0.000048,1,89,0,0
1093154142632267777,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,90,0,0
1116055429333778432,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,91,0,0
1149428198725378048,,,0,8,8,0,8,8,1,1,1,0,0,0.019129,232,0.000048,1,95,0,0
1153187719,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,96,0,0
1164550330107006976,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,97,0,0
1169294924812079104,,,0,2,2,0,2,2,1,1,1,0,0,0.000518,232,0.000048,1,98,0,0
1206460269435723776,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,99,0,0
1226236325826830337,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,100,0,0
1250561604938334210,,,0,4,4,0,4,4,1,1,1,0,0,0.000674,232,0.000048,1,102,0,0
1254406599956971521,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,103,0,0
1264574587536314369,,,0,4,4,0,4,4,1,1,1,0,0,0.019511,232,0.000048,1,104,0,0
1331987231570079744,,,0,3,3,0,3,3,1,1,1,0,0,0.001693,232,0.000048,1,105,0,0
1346578941692289025,,,0,2,2,0,2,2,1,1,1,0,0,0.000142,232,0.000048,1,107,0,0
1352526660697001985,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,108,0,0
1367988781,,,0,3,3,0,3,3,1,1,1,0,0,0.001827,232,0.000048,1,109,0,0
1375200311485272064,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,110,0,0
1386483492,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,111,0,0
1388402467021500416,,,0,2,2,0,2,2,1,1,1,0,0,0.000652,232,0.000048,1,112,0,0
1388907443841818626,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,113,0,0
1430954057913470979,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,114,0,0
18366199,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,115,0,0
1921143835,,,0,7,7,0,7,7,1,1,1,0,0,0.019276,232,0.000048,1,117,0,0
2331458721,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,118,0,0
243119970,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,119,0,0
2527125529,,,0,4,4,0,4,4,1,1,1,0,0,0.019892,232,0.000048,1,121,0,0
2623765905,,,0,3,3,0,3,3,1,1,1,0,0,0.018717,232,0.000048,1,122,0,0
2676799425,,,0,2,2,0,2,2,1,1,1,0,0,0.000251,232,0.000048,1,124,0,0
2746463237,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,125,0,0
2781410044,,,0,2,2,0,2,2,1,1,1,0,0,0.018597,232,0.000048,1,126,0,0
286016105,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,127,0,0
2863981125,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,128,0,0
2893322937,,,0,1,1,0,1,1,1,1,1,0,0,0.000113,232,0.000048,1,129,0,0
