Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
3018934037,,,0,5,5,0,5,5,1,1,1,0,0,0.007152,176,0.000118,0,229,0,0
871293586633109504,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,176,0.000118,0,230,0,0
15002904,,,0,1,1,0,1,1,1,1,1,0,0,0,4,0.000118,5,232,0,0
5y5t3m_3rr0r,,,1,0,1,1,0,1,0,0,0,0,0,0,4,0.000219,5,231,0,0.002985
2491785294,,,0,1,1,0,1,1,1,1,1,0,0,0.000016,25,0.000118,0,234,0,0
69blackflag69,,,3,0,3,3,0,3,0,0,0,0,0.000386,0,25,0.000243,0,233,0,0.008955
50600964,,,0,8,8,0,8,8,1,1,1,0,0,0.004433,25,0.000118,0,241,0,0
902633383,,,0,7,7,0,9,9,1,1,1,0,0,0.004892,25,0.000118,0,243,0,0
125920442,,,0,11,11,0,11,11,1,1,1,0,0,0.078603,176,0.000118,0,245,0,0
6a555a63ffad41e,,,3,0,3,3,0,3,0,0,0,0,0.006487,0,176,0.00019,0,244,0,0.008955
183409796,,,0,8,8,0,8,8,1,1,1,0,0,0.069381,176,0.000118,0,246,0,0
4899024233,,,0,2,2,0,2,2,1,1,1,0,0,0.00914,176,0.000118,0,247,0,0
4228788018,,,0,22,22,0,27,27,1,1,1,0,0,0.10724,176,0.000118,0,252,0,0
a_nicht_nichta,,,1,0,1,1,0,1,0,0,0,0,0.004427,0,176,0.000122,0,251,0,0.002985
3021258574,,,0,1,1,0,1,1,1,1,1,0,0,0,5,0.000118,6,254,0,0
a_ozkok,,,2,0,2,2,0,2,0,0,0,0,0,0,5,0.00032,6,253,0,0.00597
3373146857,,,0,1,1,0,1,1,1,1,1,0,0,0,5,0.000118,6,255,0,0
1263990463,,,0,12,12,0,20,20,1,1,1,0,0,0.05614,176,0.000118,0,260,0,0
aangelo_ge,,,8,0,8,17,0,17,0,0,0,0,0.009519,0,176,0.000403,0,110,0,0.023881
391662486,,,0,1,1,0,1,1,1,1,1,0,0,0.000393,176,0.000118,0,261,0,0
44125212,,,0,2,2,0,2,2,1,1,1,0,0,0.000394,176,0.000118,0,263,0,0
454873093,,,0,3,3,0,3,3,1,1,1,0,0,0.008151,176,0.000118,0,265,0,0
4802702181,,,0,14,14,0,15,15,1,1,1,0,0,0.011502,176,0.000118,0,274,0,0
718527383477882880,,,0,4,4,0,4,4,1,1,1,0,0,0.03334,176,0.000118,0,275,0,0
885838581524201472,,,0,8,8,0,8,8,1,1,1,0,0,0.032998,176,0.000118,0,278,0,0
absyst,,,1,0,1,1,0,1,0,0,0,0,0.004427,0,176,0.000122,0,250,0,0.002985
2860979147,,,0,1,1,0,1,1,1,1,1,0,0,0,6,0.000118,7,280,0,0
achimkansy,,,2,0,2,2,0,2,0,0,0,0,0,0,6,0.00032,7,279,0,0.00597
825658923420098563,,,0,1,1,0,1,1,1,1,1,0,0,0,6,0.000118,7,281,0,0
2791406556,,,0,4,4,0,4,4,1,1,1,0,0,0.004576,25,0.000118,0,283,0,0
achwendler,,,5,0,5,5,0,5,0,0,0,0,0.004379,0,25,0.000301,0,64,0,0.014925
416590844,,,0,1,1,0,1,1,1,1,1,0,0,0.000181,25,0.000118,0,284,0,0
517555392,,,0,4,4,0,5,5,1,1,1,0,0,0.000773,25,0.000118,0,287,0,0
183118752,,,0,13,13,0,13,13,1,1,1,0,0,0.089902,176,0.000118,0,289,0,0
adivonpoes,,,11,0,11,11,0,11,0,0,0,0,0.033803,0,176,0.000341,0,63,0,0.032836
265392958,,,0,21,21,0,26,26,1,1,1,0,0,0.099939,176,0.000118,0,292,0,0
4569352401,,,0,20,20,0,27,27,1,1,1,0,0,0.105513,176,0.000118,0,295,0,0
4621226295,,,0,10,10,0,11,11,1,1,1,0,0,0.068078,176,0.000118,0,297,0,0
782179946273923072,,,0,1,1,0,1,1,1,1,1,0,0,0.001396,176,0.000118,0,298,0,0
890081620165840898,,,0,3,3,0,3,3,1,1,1,0,0,0.018863,176,0.000118,0,299,0,0
890217086169042946,,,0,2,2,0,2,2,1,1,1,0,0,0.001513,176,0.000118,0,301,0,0
899212735770218497,,,0,21,21,0,29,29,1,1,1,0,0,0.11503,176,0.000118,0,303,0,0
271098814,,,0,1,1,0,1,1,1,1,1,0,0,0,7,0.000118,8,305,0,0
adkarnebogen,,,1,0,1,1,0,1,0,0,0,0,0,0,7,0.000219,8,304,0,0.002985
219503020,,,0,1,1,0,1,1,1,1,1,0,0,0,8,0.000118,9,307,0,0
adorasycra,,,1,0,1,1,0,1,0,0,0,0,0,0,8,0.000219,9,306,0,0.002985
490790871,,,0,2,2,0,2,2,1,1,1,0,0,0.000018,25,0.000118,0,309,0,0
aeskulappirat,,,1,0,1,1,0,1,0,0,0,0,0.000001,0,25,0.000169,0,308,0,0.002985
2270148584,,,0,11,11,0,13,13,1,1,1,0,0,0.047917,176,0.000118,0,314,0,0
afd_bayern,,,4,0,4,4,0,4,0,0,0,0,0.009385,0,176,0.000237,0,202,0,0.01194
757151613970739200,,,0,9,9,0,12,12,1,1,1,0,0,0.059182,176,0.000118,0,316,0,0
902018776224419840,,,0,1,1,0,1,1,1,1,1,0,0,0.000387,176,0.000118,0,317,0,0
1119922741,,,0,9,9,0,10,10,1,1,1,0,0,0.079653,176,0.000118,0,319,0,0
afd_bv_hh_nord,,,120,0,120,131,0,131,0,0,0,0,0.183826,0,176,0.005413,0,69,0,0.358209
1229528486,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,320,0,0
1255475023,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,321,0,0
1263866029,,,0,3,3,0,3,3,1,1,1,0,0,0.032572,176,0.000118,0,322,0,0
127114548,,,0,2,2,0,2,2,1,1,1,0,0,0.011467,176,0.000118,0,323,0,0
1337303960,,,0,8,8,0,10,10,1,1,1,0,0,0.064196,176,0.000118,0,324,0,0
1346845500,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,325,0,0
139424337,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,326,0,0
1397275166,,,0,5,5,0,6,6,1,1,1,0,0,0.066573,176,0.000118,0,327,0,0
1462966447,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,328,0,0
1475528634,,,0,2,2,0,2,2,1,1,1,0,0,0.013929,176,0.000118,0,329,0,0
153910687,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,330,0,0
1552982012,,,0,12,12,0,16,16,1,1,1,0,0,0.096638,176,0.000118,0,331,0,0
156321706,,,0,2,2,0,2,2,1,1,1,0,0,0.018716,176,0.000118,0,332,0,0
1585692482,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,333,0,0
1649818326,,,0,2,2,0,2,2,1,1,1,0,0,0.029709,176,0.000118,0,334,0,0
187132088,,,0,3,3,0,3,3,1,1,1,0,0,0.053781,176,0.000118,0,335,0,0
1908494161,,,0,2,2,0,2,2,1,1,1,0,0,0.00948,176,0.000118,0,336,0,0
2202195117,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,337,0,0
2222422449,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,338,0,0
2246898978,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,339,0,0
2260323354,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,340,0,0
