Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
264432726,,,0,3,3,0,3,3,1,1,1,0,0,0,163,0.000036,0,5681,0,0
1009921512,,,0,2,2,0,2,2,1,1,1,0,0,0.000009,163,0.000036,0,5682,0,0
azeckenbiss,,,274,0,274,310,0,310,0,0,0,0,0.000116,0,163,0.004056,0,62,0,0.191742
1016969893944745990,,,0,2,2,0,2,2,1,1,1,0,0,0.000001,163,0.000036,0,5683,0,0
1017788503009226752,,,0,1,1,0,2,2,1,1,1,0,0,0.000001,163,0.000036,0,5684,0,0
1026101759134052353,,,0,3,3,0,3,3,1,1,1,0,0,0.000002,163,0.000036,0,5685,0,0
1035615036360876032,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5686,0,0
1036353024774553601,,,0,7,7,0,7,7,1,1,1,0,0,0.000014,163,0.000036,0,5687,0,0
1038358989434773504,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5688,0,0
1043605148860342272,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5689,0,0
1050089412086894592,,,0,2,2,0,2,2,1,1,1,0,0,0.000006,163,0.000036,0,5690,0,0
1059032039280857088,,,0,4,4,0,4,4,1,1,1,0,0,0.000006,163,0.000036,0,5691,0,0
1082186919814090752,,,0,3,3,0,3,3,1,1,1,0,0,0.000008,163,0.000036,0,5692,0,0
1093443569690595329,,,0,2,2,0,2,2,1,1,1,0,0,0.000009,163,0.000036,0,5693,0,0
1102203736636776455,,,0,3,3,0,4,4,1,1,1,0,0,0.000023,163,0.000036,0,5694,0,0
1103059101192462336,,,0,3,3,0,3,3,1,1,1,0,0,0.00002,163,0.000036,0,5695,0,0
