Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
1313061180223746048,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1699,0,0
1317063461575233536,,,0,2,2,0,2,2,1,1,1,0,0,0.030541,48,0.00008,0,1700,0,0
1319910329028141057,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1701,0,0
1322979159946256387,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1702,0,0
1324043454687645698,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1703,0,0
1324345466977505281,,,0,2,2,0,2,2,1,1,1,0,0,0.030186,48,0.00008,0,1704,0,0
1325126697042104325,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1705,0,0
1326177000214704130,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1706,0,0
1330003168030232578,,,0,2,2,0,2,2,1,1,1,0,0,0.029886,48,0.00008,0,1707,0,0
1330395050,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1708,0,0
1330533756717948930,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1709,0,0
1330908458095403011,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1710,0,0
1331130823,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1711,0,0
133468499,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1712,0,0
1335284081408565252,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1713,0,0
1335311425263308802,,,0,2,2,0,2,2,1,1,1,0,0,0.030186,48,0.00008,0,1714,0,0
13361812,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1715,0,0
1336310233283649537,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1716,0,0
1337500718865977345,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1717,0,0
1338027627345489921,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1718,0,0
1339178290934919169,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1719,0,0
1339937332661809153,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1720,0,0
1340719961812164608,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1721,0,0
1341149449,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1722,0,0
1342237602733314048,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1723,0,0
1343036202006556679,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1724,0,0
1344026923136135169,,,0,2,2,0,2,2,1,1,1,0,0,0.029901,48,0.00008,0,1725,0,0
1345113681353433088,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1726,0,0
1346533999624257540,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1727,0,0
1346879469680791553,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1728,0,0
1346938341141319682,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1729,0,0
1347939641710813185,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1730,0,0
1349664405689147393,,,0,2,2,0,3,3,1,1,1,0,0,0.02977,48,0.00008,0,1731,0,0
13513132,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1732,0,0
135138848,,,0,2,2,0,2,2,1,1,1,0,0,0.029713,48,0.00008,0,1733,0,0
1351668374607196163,,,0,2,2,0,2,2,1,1,1,0,0,0.0296,48,0.00008,0,1735,0,0
1351970411358154758,,,0,3,3,0,3,3,1,1,1,0,0,0.029685,48,0.00008,0,1737,0,0
1352308857717075973,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1738,0,0
1353395066291843072,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1739,0,0
1353448061486436352,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1740,0,0
1355201989634904073,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1741,0,0
