Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
100458065,,,0,13,13,0,16,16,1,1,1,0,0,0.003262,330,0.000065,0,13,0,0
__redcat,,,2,0,2,2,0,2,0,0,0,0,0.000612,0,330,0.000073,0,12,0,0.002392
905920560,,,0,9,9,0,13,13,1,1,1,0,0,0.014761,330,0.000065,0,21,0,0
120785944,,,0,1,1,0,1,1,1,1,1,0,0,0.000065,330,0.000065,0,23,0,0
_8sam,,,5,0,5,5,0,5,0,0,0,0,0.001912,0,330,0.000186,0,22,0,0.005981
1381506751992893440,,,0,3,3,0,3,3,1,1,1,0,0,0.000065,330,0.000065,0,26,0,0
1388547558688051204,,,0,5,5,0,5,5,1,1,1,0,0,0.00272,330,0.000065,0,30,0,0
2686656083,,,0,2,2,0,2,2,1,1,1,0,0,0.010743,330,0.000065,0,31,0,0
720393169230127105,,,0,4,4,0,7,7,1,1,1,0,0,0.042711,330,0.000065,0,34,0,0
15376344,,,0,1,1,0,1,1,1,1,1,0,0,0,0,0.000065,1,36,0,0
_anke_v,,,1,0,1,1,0,1,0,0,0,0,0,0,0,0.000121,1,35,0,0.001196
855138162125012992,,,0,1,1,0,1,1,1,1,1,0,0,0,1,0.000065,2,38,0,0
_ansgar,,,1,0,1,1,0,1,0,0,0,0,0,0,1,0.000121,2,37,0,0.001196
1234489667380293632,,,0,2,2,0,2,2,1,1,1,0,0,0,2,0.000065,3,41,0,0
_awatchfuleye_,,,3,0,3,3,0,3,0,0,0,0,0,0,2,0.000204,3,40,0,0.003589
1377953852239056897,,,0,1,1,0,1,1,1,1,1,0,0,0,2,0.000065,3,42,0,0
731149640175865856,,,0,1,1,0,1,1,1,1,1,0,0,0,2,0.000065,3,43,0,0
1392617011,,,0,2,2,0,2,2,1,1,1,0,0,0.002485,330,0.000065,0,45,0,0
_klimanotstand_,,,4,0,4,5,0,5,0,0,0,0,0.000562,0,330,0.000152,0,44,0,0.004785
29679954,,,0,2,2,0,2,2,1,1,1,0,0,0.000019,330,0.000065,0,47,0,0
64666298,,,0,4,4,0,5,5,1,1,1,0,0,0.000461,330,0.000065,0,51,0,0
997395326922354688,,,0,6,6,0,6,6,1,1,1,0,0,0.013588,330,0.000065,0,55,0,0
_lautes_denken,,,19,0,19,24,0,24,0,0,0,0,0.003914,0,330,0.000443,0,11,0,0.022727
1085214811137474560,,,0,1,1,0,1,1,1,1,1,0,0,0.000133,330,0.000065,0,56,0,0
1158904881673101313,,,0,10,10,0,11,11,1,1,1,0,0,0.017357,330,0.000065,0,61,0,0
1408006597134127105,,,0,3,3,0,3,3,1,1,1,0,0,0.000737,330,0.000065,0,64,0,0
1419302435869401091,,,0,7,7,0,7,7,1,1,1,0,0,0.003972,330,0.000065,0,70,0,0
22715613,,,0,2,2,0,2,2,1,1,1,0,0,0.000205,330,0.000065,0,72,0,0
2344913904,,,0,18,18,0,25,25,1,1,1,0,0,0.004606,330,0.000065,0,87,0,0
292330204,,,0,14,14,0,14,14,1,1,1,0,0,0.018884,330,0.000065,0,95,0,0
3208594605,,,0,5,5,0,6,6,1,1,1,0,0,0.013356,330,0.000065,0,97,0,0
332548751,,,0,1,1,0,1,1,1,1,1,0,0,0.000133,330,0.000065,0,98,0,0
432028832,,,0,2,2,0,2,2,1,1,1,0,0,0.000268,330,0.000065,0,99,0,0
4786341809,,,0,2,2,0,2,2,1,1,1,0,0,0.000274,330,0.000065,0,100,0,0
507057014,,,0,4,4,0,4,4,1,1,1,0,0,0.00032,330,0.000065,0,103,0,0
724526379073691648,,,0,5,5,0,5,5,1,1,1,0,0,0.000973,330,0.000065,0,106,0,0
821715052759760896,,,0,4,4,0,5,5,1,1,1,0,0,0.002519,330,0.000065,0,109,0,0
894207135562772481,,,0,16,16,0,17,17,1,1,1,0,0,0.000335,330,0.000065,0,124,0,0
915102482115723264,,,0,12,12,0,15,15,1,1,1,0,0,0.044356,330,0.000065,0,131,0,0
922811664994656256,,,0,1,1,0,1,1,1,1,1,0,0,0.000133,330,0.000065,0,132,0,0
927285995296436225,,,0,6,6,0,6,6,1,1,1,0,0,0.003459,330,0.000065,0,136,0,0
3414921,,,0,1,1,0,1,1,1,1,1,0,0,0,3,0.000065,4,138,0,0
_markkoenig,,,1,0,1,1,0,1,0,0,0,0,0,0,3,0.000121,4,137,0,0.001196
1096456912479100928,,,0,4,4,0,5,5,1,1,1,0,0,0.000016,272,0.000065,0,143,0,0
_martinhagen,,,26,0,26,26,0,26,0,0,0,0,0.000105,0,272,0.000856,0,142,0,0.0311
113984601,,,0,2,2,0,2,2,1,1,1,0,0,0.000008,272,0.000065,0,144,0,0
1152803825385967618,,,0,6,6,0,6,6,1,1,1,0,0,0.000089,272,0.000065,0,149,0,0
1209028515250745345,,,0,17,17,0,20,20,1,1,1,0,0,0.000215,272,0.000065,0,162,0,0
1241023300647759875,,,0,2,2,0,2,2,1,1,1,0,0,0.000016,272,0.000065,0,164,0,0
1257351955317510144,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,272,0.000065,0,165,0,0
1298977173789761538,,,0,2,2,0,2,2,1,1,1,0,0,0.000031,272,0.000065,0,166,0,0
1325940815592648704,,,0,11,11,0,15,15,1,1,1,0,0,0.002525,272,0.000065,0,169,0,0
1409915711774933000,,,0,5,5,0,7,7,1,1,1,0,0,0.000007,330,0.000065,0,174,0,0
1430316350837248000,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,272,0.000065,0,175,0,0
1677729661,,,0,3,3,0,3,3,1,1,1,0,0,0.000037,272,0.000065,0,177,0,0
19163857,,,0,3,3,0,3,3,1,1,1,0,0,0.000007,272,0.000065,0,180,0,0
20301087,,,0,4,4,0,4,4,1,1,1,0,0,0.000018,272,0.000065,0,183,0,0
2298274700,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,272,0.000065,0,184,0,0
3233628263,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,272,0.000065,0,185,0,0
4059930622,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,272,0.000065,0,186,0,0
52673670,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,272,0.000065,0,187,0,0
578891627,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,272,0.000065,0,188,0,0
764702600965005312,,,0,5,5,0,5,5,1,1,1,0,0,0.000015,272,0.000065,0,190,0,0
801876068772806656,,,0,3,3,0,3,3,1,1,1,0,0,0.00002,272,0.000065,0,192,0,0
817134513390321664,,,0,3,3,0,3,3,1,1,1,0,0,0.000012,272,0.000065,0,194,0,0
851441162,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,272,0.000065,0,195,0,0
855398052659679233,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,272,0.000065,0,196,0,0
921694906627878912,,,0,11,11,0,11,11,1,1,1,0,0,0.000032,272,0.000065,0,201,0,0
945354510,,,0,4,4,0,4,4,1,1,1,0,0,0.000009,272,0.000065,0,204,0,0
962206740652707840,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,272,0.000065,0,205,0,0
1232006163342004226,,,0,4,4,0,4,4,1,1,1,0,0,0.000011,338,0.000065,0,210,0,0
_paulschaf,,,1,0,1,1,0,1,0,0,0,0,0,0,338,0.000079,0,209,0,0.001196
1232985274382266368,,,0,5,5,0,5,5,1,1,1,0,0,0.00002,272,0.000065,0,213,0,0
_prenico,,,1,0,1,1,0,1,0,0,0,0,0.000001,0,272,0.000076,0,212,0,0.001196
4794903482,,,0,2,2,0,2,2,1,1,1,0,0,0,4,0.000065,5,216,0,0
0schneewitchen,,,1,0,1,1,0,1,0,0,0,0,0,0,4,0.000093,5,215,0,0.001196
1228673833273561089,,,0,10,10,0,13,13,1,1,1,0,0,0.000039,338,0.000065,0,227,0,0
1789james,,,10,0,10,10,0,10,0,0,0,0,0.000012,0,338,0.000279,0,226,0,0.011962
1235658323451576321,,,0,1,1,0,1,1,1,1,1,0,0,0,338,0.000065,0,228,0,0
1259440570956685312,,,0,23,23,0,32,32,1,1,1,0,0,0.000108,338,0.000065,0,247,0,0
1352144865895862273,,,0,2,2,0,2,2,1,1,1,0,0,0,272,0.000065,0,249,0,0
