Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
1009734674,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,1,0,0
_friedrichmerz,,,94,0,94,94,0,94,0,0,0,0,0.001323,0,9,0.006209,0,0,0,0.093625
101548192,,,0,7,7,0,7,7,1,1,1,0,0,0.000292,74,0.000102,0,8,0,0
1026773320400818183,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,9,0,0
1028249904999788544,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,10,0,0
1039184175159488517,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,11,0,0
1080209896589721601,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,12,0,0
108045031,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,13,0,0
1088701314,,,0,2,2,0,2,2,1,1,1,0,0,0.001367,9,0.000102,0,15,0,0
1122756440580603905,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,16,0,0
1131229779997409281,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,17,0,0
1135714176,,,0,2,2,0,5,5,1,1,1,0,0,0.00005,9,0.000102,0,19,0,0
1136733194965979136,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,20,0,0
1145077549,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,21,0,0
1148644974570946560,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,22,0,0
1150848342508879883,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,23,0,0
1153613046390099969,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,24,0,0
1158642693544775681,,,0,5,5,0,6,6,1,1,1,0,0,0.000208,74,0.000102,0,26,0,0
1159067874339762177,,,0,2,2,0,2,2,1,1,1,0,0,0.000041,9,0.000102,0,28,0,0
1163110141694291968,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,29,0,0
1182378068,,,0,3,3,0,3,3,1,1,1,0,0,0.00005,9,0.000102,0,31,0,0
1208756512899899393,,,0,2,2,0,2,2,1,1,1,0,0,0.000041,9,0.000102,0,33,0,0
1209496723757895680,,,0,3,3,0,3,3,1,1,1,0,0,0.000081,74,0.000102,0,34,0,0
1212844360200359936,,,0,2,2,0,2,2,1,1,1,0,0,0.000041,74,0.000102,0,36,0,0
1223685072047542272,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,37,0,0
1233110164804440072,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,38,0,0
1255241242683887622,,,0,2,2,0,2,2,1,1,1,0,0,0.000043,74,0.000102,0,40,0,0
1259058000519671809,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,41,0,0
127969710,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,42,0,0
1281880519693742080,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,43,0,0
1291763617352896512,,,0,6,6,0,6,6,1,1,1,0,0,0.000042,9,0.000102,0,48,0,0
1302697044486828032,,,0,2,2,0,2,2,1,1,1,0,0,0.00016,9,0.000102,0,49,0,0
1311898397201379328,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,50,0,0
1323602560079532032,,,0,8,8,0,8,8,1,1,1,0,0,0.000122,9,0.000102,0,56,0,0
1345099781543260160,,,0,2,2,0,2,2,1,1,1,0,0,0.000041,9,0.000102,0,58,0,0
1345490616856281091,,,0,2,2,0,2,2,1,1,1,0,0,0.000041,9,0.000102,0,59,0,0
1350807318708056064,,,0,4,4,0,4,4,1,1,1,0,0,0.000048,74,0.000102,0,63,0,0
1364667649448435713,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,64,0,0
1369600444964691970,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,65,0,0
1383418843763073027,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,66,0,0
1384526989227446272,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,67,0,0
1385520235453849600,,,0,7,7,0,7,7,1,1,1,0,0,0.005462,74,0.000102,0,73,0,0
1400750417638793216,,,0,4,4,0,5,5,1,1,1,0,0,0.00005,9,0.000102,0,75,0,0
1411657439188074498,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,76,0,0
1416139342968414214,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,77,0,0
1428847674422403072,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,78,0,0
1431959537175695368,,,0,2,2,0,5,5,1,1,1,0,0,0.000041,9,0.000102,0,79,0,0
1432043130254209032,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,80,0,0
1441522333894774787,,,0,2,2,0,2,2,1,1,1,0,0,0.000064,9,0.000102,0,81,0,0
163415824,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,82,0,0
1883253186,,,0,2,2,0,2,2,1,1,1,0,0,0.000042,9,0.000102,0,83,0,0
18977248,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,84,0,0
1917663662,,,0,3,3,0,3,3,1,1,1,0,0,0.030496,9,0.000102,0,87,0,0
20715858,,,0,2,2,0,2,2,1,1,1,0,0,0.000041,9,0.000102,0,88,0,0
210808629,,,0,2,2,0,2,2,1,1,1,0,0,0.000041,9,0.000102,0,90,0,0
2160879808,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,91,0,0
2165326617,,,0,2,2,0,2,2,1,1,1,0,0,0.000044,74,0.000102,0,93,0,0
2172509085,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,94,0,0
2207267525,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,95,0,0
2285390059,,,0,2,2,0,2,2,1,1,1,0,0,0.00016,9,0.000102,0,96,0,0
2711107895,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,97,0,0
2721878217,,,0,3,3,0,3,3,1,1,1,0,0,0.000081,9,0.000102,0,99,0,0
2726147654,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,100,0,0
2727010593,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,101,0,0
27859844,,,0,1,1,0,1,1,1,1,1,0,0,0.000041,9,0.000102,0,102,0,0
2904048473,,,0,2,2,0,2,2,1,1,1,0,0,0.000041,9,0.000102,0,103,0,0
2981656487,,,0,2,2,0,2,2,1,1,1,0,0,0.00005,9,0.000102,0,104,0,0
308212534,,,0,5,5,0,6,6,1,1,1,0,0,0.000099,9,0.000102,0,107,0,0
390677950,,,0,3,3,0,3,3,1,1,1,0,0,0.000415,177,0.000102,0,110,0,0
