"Target","Source","n","Weight"
"__redcat","100458065",1,1
"__redcat","905920560",1,1
"_anthony_r_","1198182791957102592",1,1
"_anthony_r_","162769774",1,1
"_anthony_r_","1960792351",1,1
"_anthony_r_","222440532",1,1
"_anthony_r_","22760468",1,1
"_anthony_r_","2980211794",1,1
"_anthony_r_","34881706",1,1
"_anthony_r_","455392322",1,1
"_anthony_r_","64666298",1,1
"_anthony_r_","762265140",1,1
"_anthony_r_","89255465",1,1
"_bk_says","1247158744862998528",1,1
"_bk_says","1271009885732339719",1,1
"_bk_says","1328246202983452673",1,1
"_erik_krueger","1109159115773956097",1,1
"_erik_krueger","1122231427553210371",1,1
"_erik_krueger","1150027563433115648",1,1
"_erik_krueger","1237753673515663360",1,1
"_erik_krueger","129563351",1,1
"_erik_krueger","1347218036592414721",1,1
"_erik_krueger","1398424525549809668",1,1
"_erik_krueger","1407192332",1,1
"_erik_krueger","155336073",1,1
"_erik_krueger","2314390522",1,1
"_erik_krueger","26026310",1,1
"_erik_krueger","364849195",1,1
"_erik_krueger","549189515",1,1
"_erik_krueger","561515531",1,1
"_erik_krueger","744459938299281408",1,1
"_erik_krueger","825831206499528706",1,1
"_erik_krueger","83342791",1,1
"_erik_krueger","872352864",1,1
"_fl01","217416452",1,1
"_fl01","2527815351",1,1
"_fl01","69019326",1,1
"_fl01","713847802850312192",1,1
"_friedrichmerz","1013468811603914752",1,1
"_friedrichmerz","102371677",1,1
"_friedrichmerz","1025505491483602945",1,1
"_friedrichmerz","1026773320400818183",1,1
"_friedrichmerz","1027463639375261697",1,1
"_friedrichmerz","1032693709375242241",1,1
"_friedrichmerz","1080859130871644160",1,1
"_friedrichmerz","1105414883758231552",2,2
"_friedrichmerz","1115255800497430528",1,1
"_friedrichmerz","1135714176",2,2
"_friedrichmerz","1136348206785290240",1,1
"_friedrichmerz","1136733194965979136",1,1
"_friedrichmerz","1145997679",1,1
"_friedrichmerz","1158834642373566470",1,1
"_friedrichmerz","1161629556186505217",1,1
"_friedrichmerz","1176206275757125633",1,1
"_friedrichmerz","1176740576328376321",1,1
"_friedrichmerz","1176948948365447170",1,1
"_friedrichmerz","1189578056",1,1
"_friedrichmerz","1204713114865934336",1,1
"_friedrichmerz","1212844360200359936",2,2
"_friedrichmerz","1227528880359079936",1,1
"_friedrichmerz","1259058000519671809",2,2
"_friedrichmerz","1269056711769366529",1,1
"_friedrichmerz","1281398726305742849",1,1
"_friedrichmerz","1281880519693742080",2,2
"_friedrichmerz","1302697044486828032",1,1
"_friedrichmerz","1303662636249296896",1,1
"_friedrichmerz","1309738484",1,1
"_friedrichmerz","1323602560079532032",1,1
"_friedrichmerz","1342554195413659648",2,2
"_friedrichmerz","1345490616856281091",1,1
"_friedrichmerz","1347163079906353152",1,1
"_friedrichmerz","1347194918440153090",1,1
"_friedrichmerz","1347590546773127169",1,1
"_friedrichmerz","1348923481103224832",1,1
"_friedrichmerz","1359074956965986305",1,1
"_friedrichmerz","1359935456067145728",1,1
"_friedrichmerz","1364652480471191554",1,1
"_friedrichmerz","1368585967775457292",1,1
"_friedrichmerz","1377977208929665026",1,1
"_friedrichmerz","1381642510347427849",1,1
"_friedrichmerz","1383690834353082372",1,1
"_friedrichmerz","1416420341510033413",1,1
"_friedrichmerz","1429019436015554567",1,1
"_friedrichmerz","1527100340",1,1
"_friedrichmerz","1681587410",1,1
"_friedrichmerz","1737187820",1,1
"_friedrichmerz","17713693",1,1
"_friedrichmerz","183289696",1,1
"_friedrichmerz","19455550",1,1
"_friedrichmerz","20193203",1,1
"_friedrichmerz","210784776",1,1
"_friedrichmerz","2172509085",1,1
"_friedrichmerz","2207267525",1,1
"_friedrichmerz","238718520",1,1
"_friedrichmerz","2444955927",2,2
"_friedrichmerz","279876439",1,1
"_friedrichmerz","30209569",1,1
"_friedrichmerz","3119096980",2,2
"_friedrichmerz","35460844",1,1
"_friedrichmerz","3597697463",1,1
"_friedrichmerz","3686597235",1,1
"_friedrichmerz","377269643",2,2
"_friedrichmerz","3854466209",2,2
"_friedrichmerz","403982341",1,1
"_friedrichmerz","4210092389",1,1
"_friedrichmerz","50449112",2,2
"_friedrichmerz","50983657",1,1
"_friedrichmerz","557241643",2,2
"_friedrichmerz","587414782",1,1
"_friedrichmerz","617093358",2,2
"_friedrichmerz","68717528",1,1
"_friedrichmerz","72222448",1,1
"_friedrichmerz","72666214",1,1
"_friedrichmerz","734800813839769605",1,1
"_friedrichmerz","741596430356361216",1,1
"_friedrichmerz","747102588483534848",1,1
"_friedrichmerz","752940202985922560",1,1
"_friedrichmerz","760383162065227776",1,1
"_friedrichmerz","798493656495849472",1,1
"_friedrichmerz","819254643670810628",2,2
"_friedrichmerz","862747349277450240",1,1
"_friedrichmerz","881931000070242305",1,1
"_friedrichmerz","88242035",1,1
"_friedrichmerz","892739267440594945",1,1
"_friedrichmerz","897038442957295617",2,2
"_friedrichmerz","898928487284846592",1,1
"_friedrichmerz","901412150748622848",1,1
"_friedrichmerz","901860816009482240",2,2
"_friedrichmerz","929377551675424769",1,1
"_friedrichmerz","93845554",1,1
"_friedrichmerz","945791616786272257",1,1
"_friedrichmerz","972137080817115137",1,1
"_friedrichmerz","97985078",1,1
"_friedrichmerz","980818198663716866",1,1
"_friedrichmerz","984056546970783745",1,1
"_friedrichmerz","984520185146114049",1,1
"_kittypunk","1047675419858817024",1,1
"_kittypunk","1077179013767069697",1,1
"_kittypunk","1101242380467032064",1,1
"_kittypunk","1275663944296906755",1,1
"_kittypunk","136740184",1,1
"_kittypunk","1395677153459638277",1,1
"_kittypunk","234094467",1,1
"_kittypunk","244574766",1,1
"_kittypunk","261312429",1,1
"_kittypunk","2736283509",1,1
"_kittypunk","3617479815",1,1
"_kittypunk","62727674",1,1
"_kittypunk","861131928",1,1
"_klimanotstand_","112526774",1,1
"_klimanotstand_","1142210837928652810",1,1
"_klimanotstand_","1147221536077754368",1,1
"_klimanotstand_","1241349540659281920",1,1
"_klimanotstand_","1359483265246244865",1,1
"_klimanotstand_","1580606461",1,1
"_klimanotstand_","29679954",1,1
"_klimanotstand_","706138485",6,6
"_klimanotstand_","77998228",1,1
"_klimanotstand_","921347171923963904",5,5
"_klimanotstand_","922470541956612100",1,1
"_lakra_","1009093267261140993",1,1
"_lakra_","1023659705099583488",1,1
"_lakra_","1025063707",1,1
"_lakra_","1028263085235208192",1,1
"_lakra_","1035476030",1,1
"_lakra_","1036353024774553601",1,1
"_lakra_","1037979377928204289",1,1
"_lakra_","1038175222711631873",1,1
"_lakra_","1043870404849397761",1,1
"_lakra_","1046025622361960448",1,1
"_lakra_","1046041256307150849",1,1
"_lakra_","1066009854979031042",1,1
"_lakra_","1070798797150801920",1,1
"_lakra_","1071358212534951937",1,1
"_lakra_","1071838156159361024",1,1
"_lakra_","1100018070444273664",1,1
"_lakra_","1103016350233042944",1,1
"_lakra_","112526774",1,1
"_lakra_","1131565156704686080",1,1
"_lakra_","1181217370263687168",1,1
"_lakra_","1206346994853306368",1,1
"_lakra_","1213274423064547329",1,1
"_lakra_","1217396306215346176",1,1
"_lakra_","1232623494799745025",1,1
"_lakra_","1237860250050424840",1,1
"_lakra_","1238019140864159744",1,1
"_lakra_","1244112258575282176",1,1
"_lakra_","1265884828647522305",1,1
"_lakra_","1276149983448875019",1,1
"_lakra_","1288091418",1,1
